customer_id,annual_income,credit_score,debt_to_income,loan_amount,employment_years,missed_payments,num_credit_accounts,collateral_value,mobile_recharge_regularity,upi_txn_per_month,ecom_prepaid_ratio,bounced_transactions,salary_credit_regularity,default
1597,1473483,307,0.84,1615116,10.0,6,4,2950414.0,0.44,1,0.02,0,0.45,1
1598,1872320,640,0.4,856457,30.0,6,10,823265.0,0.93,8,0.48,3,0.97,1
1599,865460,428,0.39,1496250,16.0,5,5,2845376.0,0.55,55,0.33,3,0.85,1
1600,2482517,651,0.32,1162186,0.0,1,4,1042137.0,0.7,16,0.74,4,0.71,0
1601,492786,657,0.18,1693707,25.0,8,8,2147907.0,,59,0.31,6,,1
1602,960006,816,0.46,681525,28.0,5,4,1201988.0,0.89,45,,3,0.17,0
1603,2008532,794,0.16,1575753,20.0,7,13,851426.0,0.55,35,0.59,6,0.92,1
1604,2447396,385,0.76,1803767,20.0,0,10,1636748.0,0.49,16,0.79,7,0.42,1
1605,1995924,474,0.36,748787,7.0,4,12,2967945.0,0.41,48,0.99,7,0.28,1
1606,1203385,492,0.37,1585601,22.0,0,13,1590346.0,,11,0.68,2,0.47,0
1607,313273,610,0.45,1753163,23.0,9,14,1102801.0,0.36,59,0.98,6,0.92,1
1608,1343104,418,0.43,1530298,5.0,7,6,2287073.0,0.32,19,,4,0.39,1
1609,1648189,517,0.9,1104244,21.0,7,2,240617.0,0.42,49,,7,0.56,1
1610,1237341,726,0.51,1321118,17.0,0,5,605398.0,0.26,2,0.11,5,,0
1611,2150896,713,0.12,228267,5.0,8,6,113606.0,0.73,42,0.26,5,0.43,1
1612,1514652,413,0.57,1958241,4.0,1,5,1587514.0,0.65,56,0.84,7,0.23,1
1613,993523,444,0.18,205489,12.0,8,12,1077506.0,0.53,49,0.03,7,0.99,1
1614,696237,837,0.08,394126,18.0,0,2,741067.0,0.45,3,0.52,7,0.96,0
1615,1399728,602,0.88,1728997,21.0,9,14,260102.0,0.92,16,0.57,6,0.84,1
1616,850903,644,0.71,1895759,7.0,8,7,1322521.0,0.13,49,0.56,5,,1
1617,242193,300,0.88,358362,,3,4,1624224.0,0.79,36,0.48,5,0.29,1
1618,655950,446,0.46,963081,16.0,8,8,147631.0,0.91,45,0.79,1,0.91,1
1619,1336887,586,0.5,1892360,2.0,6,7,1343054.0,,41,0.13,7,0.28,1
1620,658153,352,0.19,1832988,18.0,5,7,2333697.0,0.6,14,0.31,2,0.8,1
1621,1510642,603,0.26,1187411,10.0,4,9,1726334.0,0.95,32,0.62,7,0.92,1
1622,837409,368,0.76,1720357,23.0,8,1,1847199.0,0.29,15,0.69,4,0.6,1
1623,790053,660,0.35,865359,16.0,1,10,,0.57,10,0.4,4,0.8,0
1624,1010395,519,0.75,1795030,20.0,1,6,1638004.0,0.53,54,0.88,5,0.79,1
1625,1829748,460,0.65,151948,18.0,8,6,,0.33,19,0.42,7,0.19,1
1626,2373069,388,0.2,1283770,1.0,2,6,267291.0,0.84,37,0.4,0,0.67,0
1627,848168,458,0.48,1652357,30.0,7,13,1623372.0,0.91,23,,4,0.09,1
1628,631680,788,0.63,1565331,7.0,8,12,1330363.0,0.8,53,0.55,7,0.51,1
1629,1121375,623,0.25,343851,,7,6,103535.0,0.28,15,0.71,2,0.16,0
1630,2135838,680,0.76,1822750,6.0,3,12,1047861.0,0.18,29,0.11,3,0.42,1
1631,1242814,401,0.51,1236944,27.0,0,10,1345528.0,,33,0.31,7,0.83,1
1632,2248404,793,0.19,1255046,26.0,3,7,1561014.0,0.15,0,0.78,2,0.99,0
1633,976196,318,0.55,347986,16.0,8,14,722648.0,0.71,23,0.37,5,0.32,1
1634,1684026,753,0.9,63261,5.0,1,10,583247.0,0.58,23,0.24,5,0.53,1
1635,465826,781,0.18,1175285,18.0,2,6,395065.0,0.7,8,0.67,1,0.51,0
1636,477359,696,0.74,1718849,23.0,9,1,2427474.0,0.63,21,0.2,6,,1
1637,156949,578,0.23,418760,5.0,7,3,2819648.0,0.48,11,0.9,4,0.48,1
1638,467537,664,0.72,903605,27.0,5,2,2707762.0,0.28,16,0.11,6,0.7,1
1639,700222,630,0.67,1392501,1.0,7,6,1879573.0,0.38,24,0.71,7,0.92,0
1640,930722,643,0.31,325796,5.0,6,8,937687.0,0.57,27,0.5,6,0.37,1
1641,1514133,754,0.33,1365823,22.0,4,3,1049708.0,0.69,14,0.87,4,0.9,1
1642,2082247,364,0.72,1386220,4.0,8,10,,0.8,29,0.13,4,0.92,1
1643,1503038,375,0.44,820692,18.0,3,8,259427.0,0.79,50,0.68,7,0.93,1
1644,400875,442,0.67,1723200,19.0,5,8,2239155.0,0.98,26,0.57,5,,1
1645,613389,772,0.18,478745,3.0,1,5,782516.0,0.36,21,0.48,4,0.4,0
1646,220390,716,0.77,687787,21.0,1,8,2357681.0,0.16,9,0.49,0,0.87,1
1647,857689,604,0.65,723812,25.0,1,6,2541007.0,0.41,57,0.72,0,0.36,0
1648,403490,796,0.82,885825,16.0,9,5,2350760.0,0.77,30,0.94,3,0.6,1
1649,1765952,590,0.16,1522966,10.0,6,9,2855825.0,0.49,26,0.09,4,0.12,1
1650,1446516,401,0.55,1556242,3.0,1,14,714261.0,0.84,11,0.02,1,,0
1651,1706617,566,0.56,740796,25.0,1,7,1573908.0,0.59,45,0.81,3,0.41,1
1652,1415040,302,0.35,1408126,12.0,8,8,2274915.0,0.94,30,,5,0.58,1
1653,1709312,384,0.44,375203,19.0,6,1,231807.0,0.95,31,0.99,4,0.39,1
1654,2004971,627,0.08,1769890,25.0,2,11,24363.0,0.16,31,0.62,0,0.58,0
1655,800199,749,0.68,394866,16.0,2,2,394798.0,0.51,40,0.65,1,0.52,0
1656,2470929,753,0.52,825107,8.0,6,8,2045990.0,0.65,58,,7,0.69,1
1657,1999396,520,0.1,586644,3.0,4,12,984348.0,0.33,44,0.24,3,0.65,1
1658,778861,453,0.63,702416,22.0,9,9,1385049.0,0.47,34,0.66,1,0.42,1
1659,811614,311,0.45,1066003,27.0,5,4,2098772.0,0.71,52,0.91,4,0.42,1
1660,829574,432,0.08,1100763,13.0,7,12,1372944.0,0.3,45,0.98,2,0.14,1
1661,648870,603,0.87,1962251,18.0,8,10,1498447.0,0.64,20,,1,0.51,1
1662,2449998,592,0.86,1920106,25.0,0,11,692894.0,0.73,9,0.13,1,0.59,0
1663,816997,599,0.49,1584263,27.0,2,10,1545288.0,0.18,15,0.06,5,0.48,0
1664,1876351,342,0.13,726585,2.0,6,14,1775565.0,0.55,6,0.87,0,0.33,1
1665,1222647,642,0.69,1757542,13.0,5,9,2277476.0,0.34,3,0.29,7,0.72,1
1666,1781107,625,0.47,1942628,7.0,6,4,1595123.0,0.75,26,0.0,4,0.07,1
1667,1178455,797,0.31,1524620,23.0,7,10,20655.0,0.27,51,0.22,1,0.91,0
1668,1062259,663,0.47,1224846,26.0,5,10,1999085.0,0.9,54,0.34,4,0.02,1
1669,2419464,726,0.49,1899395,27.0,2,10,,0.49,24,0.99,0,0.96,0
1670,1455794,320,0.53,381607,0.0,1,9,1989690.0,0.28,30,0.52,5,0.46,1
1671,1413455,706,0.43,1039336,9.0,6,11,450400.0,0.49,10,0.2,4,,1
1672,1562290,635,0.56,817286,17.0,0,7,1070178.0,0.47,47,0.33,6,0.26,0
1673,2100367,416,0.83,1079933,15.0,2,2,2969529.0,,19,0.33,0,0.01,1
1674,2060705,423,0.36,970095,7.0,3,9,666470.0,0.63,35,0.02,0,0.27,1
1675,1751596,698,0.67,1090950,0.0,0,4,1935854.0,0.57,53,0.14,7,0.11,1
1676,1078818,350,0.81,815791,30.0,4,8,1391538.0,0.23,53,0.7,3,0.66,1
1677,2304260,623,0.44,1016020,11.0,9,14,,0.16,54,0.12,5,0.32,1
1678,1679297,440,0.43,403827,7.0,2,7,2507506.0,,16,,5,0.77,1
1679,1309771,769,0.56,1684925,23.0,1,13,1829074.0,0.6,44,0.35,7,0.21,0
1680,1235244,633,0.55,1858361,15.0,2,7,2798714.0,0.42,10,0.76,6,0.9,0
1681,2377712,672,0.74,1179833,17.0,7,8,171236.0,0.83,29,,4,0.52,1
1682,1197172,793,0.46,111753,3.0,5,1,89743.0,0.45,34,0.69,2,0.11,0
1683,2395131,838,0.9,921206,5.0,6,5,447875.0,,40,0.57,6,,1
1684,1348425,455,0.1,1502879,11.0,5,2,1955206.0,0.38,37,0.68,3,0.21,1
1685,201745,590,0.05,1522608,26.0,5,2,1138422.0,0.17,21,0.0,5,,1
1686,2244157,443,0.59,1121984,8.0,2,1,758795.0,0.94,52,0.93,0,0.51,0
1687,241865,405,0.3,174116,14.0,7,5,814468.0,0.46,42,0.11,5,0.67,1
1688,1411466,719,0.25,1072780,15.0,6,2,1764688.0,0.81,47,,6,0.91,1
1689,1222200,301,0.32,705496,23.0,6,4,2957817.0,0.35,50,0.77,2,0.5,1
1690,2270473,389,0.27,67413,11.0,5,3,2704489.0,0.68,26,0.44,1,0.97,1
1691,1372869,644,0.08,687938,30.0,4,3,239647.0,0.89,36,0.95,1,,0
1692,2433869,649,0.88,1158076,23.0,9,2,1379401.0,0.14,45,0.47,7,0.87,1
1693,1579551,758,0.24,920946,22.0,7,13,289962.0,0.85,48,0.87,5,0.5,0
1694,2431020,562,0.67,1154934,13.0,4,6,2946116.0,0.61,34,0.81,5,0.14,1
1695,2342409,650,0.7,116197,12.0,8,2,319849.0,0.65,3,0.98,3,0.22,1
1696,738579,407,0.84,543992,24.0,8,14,,0.57,15,0.93,5,0.65,1
1697,2457328,338,0.08,1846725,30.0,0,14,386480.0,0.89,15,0.9,2,0.42,0
1698,2437623,458,0.79,273492,1.0,5,8,,,20,0.73,5,0.15,1
1699,1064032,611,0.5,835833,2.0,6,8,2942609.0,0.33,25,0.37,4,0.48,1
1700,1717438,540,0.59,476070,25.0,2,13,1800200.0,0.89,56,0.11,6,0.02,1
1701,2116382,744,0.6,126240,23.0,6,14,424632.0,0.78,35,0.69,7,0.73,0
1702,1674350,597,0.75,285595,29.0,6,12,1572732.0,0.12,18,0.98,2,0.07,1
1703,1067559,335,0.33,1621286,21.0,1,5,1940593.0,0.57,57,,3,0.63,1
1704,785605,383,0.67,1843999,9.0,6,10,1509837.0,0.58,16,0.93,4,,0
1705,539593,751,0.5,1377042,8.0,0,7,,0.46,44,0.8,4,0.13,0
1706,965131,684,0.72,1998061,25.0,4,4,1251717.0,,25,0.16,6,0.52,1
1707,217661,471,0.89,1105544,,8,1,2740855.0,0.71,21,0.25,1,0.78,1
1708,1870684,675,0.22,339662,7.0,6,11,1491625.0,0.29,54,0.34,2,0.26,1
1709,1344682,661,0.9,888357,9.0,6,2,1380188.0,0.82,57,,6,0.16,1
1710,2228007,440,0.13,240920,18.0,1,10,2528696.0,0.82,55,0.58,4,0.34,1
1711,1457506,417,0.05,948332,2.0,7,10,2944230.0,0.47,27,0.98,3,,1
1712,2121206,576,0.09,929854,23.0,2,4,2818767.0,,0,0.76,6,0.58,1
1713,1003499,519,0.34,1362420,4.0,7,1,1337218.0,0.36,43,0.42,1,0.13,1
1714,268033,325,0.59,1978790,2.0,2,13,,0.53,35,0.0,4,0.46,1
1715,780265,820,0.11,282076,25.0,9,8,1462333.0,0.75,42,0.31,6,,1
1716,1828050,309,0.05,1121775,26.0,6,9,570217.0,0.42,36,,2,0.84,1
1717,1365502,677,0.85,487805,15.0,1,4,123199.0,0.65,1,0.32,1,0.31,0
1718,1769135,451,0.75,213187,16.0,3,10,1280101.0,0.44,16,,2,0.84,1
1719,581734,348,0.74,505150,14.0,5,3,1336748.0,0.37,39,0.44,2,0.43,1
1720,1571796,453,0.8,559551,2.0,8,2,2126697.0,0.12,37,,2,0.73,1
1721,2469049,592,0.65,1612518,11.0,4,5,1652433.0,0.1,20,0.91,6,0.51,1
1722,2248214,349,0.14,1808252,8.0,8,14,2128825.0,0.3,8,0.1,1,0.62,1
1723,2342614,830,0.39,1104096,20.0,4,3,424190.0,0.47,12,0.05,6,0.4,1
1724,1598021,359,0.66,1732678,11.0,9,10,2549267.0,0.87,10,0.01,6,0.77,1
1725,1648585,466,0.29,217527,25.0,7,7,1464889.0,0.82,15,0.33,6,0.43,1
1726,920173,501,0.63,820644,14.0,0,11,888943.0,,15,0.66,4,0.46,1
1727,808956,445,0.07,697652,1.0,6,6,1403864.0,0.32,58,0.73,5,0.52,1
1728,1597960,738,0.31,1637819,22.0,3,1,2120677.0,0.3,1,0.45,0,0.83,0
1729,1830963,541,0.52,1273697,30.0,4,12,,0.41,41,0.68,4,0.66,1
1730,617010,782,0.59,1767853,17.0,5,8,2243267.0,0.55,43,0.36,1,0.35,0
1731,1805016,407,0.54,1037797,19.0,4,2,2663286.0,0.49,7,0.67,0,0.67,1
1732,1847900,525,0.64,1570373,11.0,0,5,757600.0,,42,0.04,0,0.64,0
1733,536193,731,0.06,300144,22.0,8,9,2597979.0,0.22,41,0.39,0,0.93,0
1734,176734,718,0.14,114925,3.0,1,8,2016307.0,0.11,12,0.79,5,0.84,0
1735,1073875,754,0.79,419360,22.0,8,2,,0.24,56,0.8,6,0.65,1
1736,2273221,459,0.63,644557,,9,9,809195.0,0.73,16,0.72,7,0.34,1
1737,687198,822,0.15,998458,22.0,1,5,1255300.0,0.32,38,0.2,3,,0
1738,1534199,376,0.77,1040121,,8,10,15733.0,0.52,23,0.25,1,0.58,1
1739,231264,808,0.26,1402178,0.0,5,14,,0.63,2,1.0,7,0.99,1
1740,173275,740,0.46,1449757,21.0,8,6,2396716.0,,29,0.1,5,0.25,1
1741,2438228,553,0.17,1775049,24.0,5,13,2087560.0,0.9,51,0.18,5,0.08,1
1742,1152163,619,0.65,1198553,1.0,5,3,1026281.0,0.77,12,,3,0.07,1
1743,1908489,562,0.62,1604414,29.0,1,13,2761759.0,0.13,18,0.33,0,0.64,1
1744,722735,673,0.23,1617739,2.0,7,3,2555517.0,0.62,6,0.21,6,0.94,1
1745,2150609,466,0.78,533442,25.0,2,10,1069634.0,0.81,8,0.5,3,0.0,1
1746,1062826,758,0.39,880371,20.0,6,8,2343453.0,0.12,18,0.48,7,0.73,1
1747,1012522,579,0.3,1127921,24.0,4,11,1345649.0,0.59,44,0.9,7,0.66,1
1748,953692,601,0.18,829976,19.0,2,10,1001675.0,0.87,53,0.03,3,,0
1749,1311157,830,0.28,1470827,16.0,0,10,2057244.0,0.53,39,0.32,5,0.36,0
1750,1464532,517,0.07,1059869,,7,12,2259586.0,0.1,21,0.6,1,0.82,1
1751,571240,401,0.55,1884662,21.0,2,2,2707929.0,0.11,17,0.6,2,,1
1752,1094789,587,0.77,543814,20.0,1,11,1657528.0,0.47,22,0.48,6,0.76,1
1753,2363573,466,0.52,381310,29.0,0,12,2174749.0,0.24,1,0.82,7,0.27,1
1754,675893,335,0.24,1801797,28.0,3,12,1841049.0,0.7,49,0.06,7,0.48,1
1755,2319455,652,0.08,147406,0.0,7,2,78209.0,0.74,49,0.82,3,0.82,1
1756,2405363,372,0.23,1410018,19.0,2,13,624152.0,0.26,10,0.49,6,0.27,1
1757,1144653,652,0.4,1014725,5.0,0,5,2245772.0,0.9,30,0.13,3,0.19,0
1758,337210,369,0.7,1405662,28.0,3,6,166562.0,0.5,32,0.89,0,0.68,1
1759,1012557,724,0.21,1626317,14.0,8,12,2304310.0,0.23,13,0.65,6,0.53,1
1760,2392142,816,0.66,1725675,25.0,0,2,,0.79,15,0.16,0,0.51,0
1761,1357094,727,0.79,629223,25.0,1,5,976264.0,0.81,10,0.03,7,0.26,1
1762,2371192,838,0.44,434583,13.0,8,7,286453.0,0.68,32,0.14,5,0.03,1
1763,818406,459,0.75,1797306,19.0,1,10,1120831.0,0.87,6,0.61,0,0.41,1
1764,568034,448,0.52,1071436,14.0,2,10,2965483.0,0.76,30,0.18,6,,1
1765,1183255,529,0.59,844760,13.0,6,8,1601582.0,0.89,47,0.23,4,0.91,1
1766,945543,366,0.5,1114110,,2,12,225409.0,,45,0.03,6,0.04,1
1767,690677,680,0.44,1970288,20.0,8,7,2337119.0,0.77,46,0.72,3,0.43,1
1768,1845041,357,0.25,1052429,23.0,5,8,2790353.0,1.0,13,0.81,0,0.05,0
1769,1882682,558,0.31,1659184,24.0,2,14,991052.0,0.75,27,0.8,1,0.1,0
1770,1321459,641,0.3,1672034,,8,12,738925.0,0.2,52,0.13,4,0.66,1
1771,1941822,429,0.53,1199122,4.0,0,9,2465849.0,0.57,42,0.9,5,0.65,1
1772,2116197,471,0.15,654489,5.0,9,5,,,15,0.67,2,0.03,1
1773,537952,508,0.83,1096439,16.0,2,13,,0.26,18,0.9,3,0.0,1
1774,2359373,653,0.66,808761,10.0,0,5,1835775.0,0.97,16,,3,0.08,1
1775,1180117,770,0.39,1369360,15.0,1,11,1445687.0,0.26,58,0.44,1,0.76,0
1776,675134,415,0.18,281324,11.0,7,10,582314.0,0.26,25,0.78,2,0.58,1
1777,1539959,563,0.8,534273,14.0,6,4,1953150.0,0.92,5,0.09,7,0.04,1
1778,394761,741,0.75,1783985,22.0,1,13,2505700.0,0.52,42,0.52,2,0.49,0
1779,2384693,847,0.66,1497410,3.0,1,9,145693.0,,48,0.84,5,0.71,1
1780,1097609,752,0.28,1332188,26.0,8,5,1649734.0,0.64,8,0.83,5,0.87,1
1781,2027109,776,0.39,1809989,17.0,5,14,910789.0,0.64,49,0.96,4,0.93,1
1782,214323,586,0.14,969424,20.0,4,2,885621.0,0.16,16,0.7,7,0.33,1
1783,1387715,602,0.21,356081,27.0,9,10,2661942.0,0.98,30,0.21,3,0.14,1
1784,1104480,610,0.72,775084,2.0,5,8,298818.0,0.59,11,0.02,0,0.24,1
1785,2482811,507,0.66,1241855,21.0,8,7,561548.0,0.6,22,0.48,5,0.78,1
1786,1004016,745,0.55,1295422,7.0,6,8,960002.0,0.57,53,0.51,1,,0
1787,1303113,354,0.81,738332,22.0,9,12,,0.65,53,0.24,1,0.47,1
1788,1014909,311,0.55,1502591,2.0,9,3,2693245.0,0.34,4,0.12,1,0.31,1
1789,2489135,699,0.45,776448,7.0,8,4,2293143.0,,42,0.59,6,0.43,1
1790,1765397,814,0.34,472132,17.0,3,5,1832500.0,0.56,35,0.76,7,0.3,1
1791,938260,841,0.85,120463,9.0,1,6,185541.0,0.83,58,0.99,7,0.26,1
1792,1200493,536,0.12,143500,,7,1,2114346.0,0.14,35,0.76,5,,1
1793,432762,578,0.84,1306348,19.0,3,4,2779323.0,0.64,2,0.79,5,0.02,1
1794,1755118,647,0.75,611446,16.0,8,11,2955961.0,0.83,57,0.62,1,0.26,1
1795,1566012,403,0.16,1183183,7.0,3,12,1703728.0,,23,0.99,7,0.66,1
1796,1708506,816,0.53,819305,22.0,7,10,568011.0,0.11,54,,7,0.03,1
1797,721650,547,0.79,383840,10.0,8,13,468451.0,,56,0.86,5,,1
1798,432272,663,0.54,897942,28.0,8,5,583526.0,0.63,16,0.95,6,0.29,1
1799,535925,620,0.82,170076,4.0,9,7,259425.0,0.22,38,0.93,0,0.88,1
1800,864743,585,0.85,1157268,25.0,3,13,,0.48,25,0.38,0,0.76,1
1801,553081,448,0.41,705129,12.0,0,5,510609.0,0.6,3,0.08,4,0.02,1
1802,528892,383,0.37,767104,20.0,2,13,2065331.0,,54,0.17,7,0.5,0
1803,155287,705,0.85,852242,22.0,8,13,300589.0,0.35,44,0.06,3,0.27,0
1804,1456241,755,0.62,972630,4.0,3,1,709163.0,0.46,11,0.11,0,0.65,0
1805,806702,460,0.15,211081,23.0,4,11,2093333.0,0.8,0,0.18,4,0.72,1
1806,2135296,759,0.09,1210294,26.0,6,7,630458.0,0.95,20,0.34,2,0.86,0
1807,2233592,849,0.53,1451652,12.0,4,8,1968093.0,0.88,18,,3,0.48,1
1808,2340222,799,0.84,574480,5.0,3,13,2444913.0,,20,0.71,7,0.99,1
1809,1628050,808,0.77,297536,28.0,1,7,2310634.0,0.47,51,,0,0.98,0
1810,1161293,780,0.62,86413,4.0,1,11,2937086.0,0.4,17,0.67,6,0.88,1
1811,1240654,413,0.17,1242464,8.0,3,14,,0.21,42,0.7,2,0.57,1
1812,757812,660,0.27,1661946,26.0,9,13,795911.0,0.2,51,0.56,4,0.4,1
1813,2474797,640,0.79,901480,,9,4,599649.0,0.72,2,0.9,0,0.36,1
1814,936667,748,0.21,1745994,1.0,8,8,1725240.0,0.33,48,0.11,7,0.01,1
1815,1503649,479,0.29,625228,0.0,7,5,428910.0,0.33,43,0.18,0,0.25,1
1816,1325885,706,0.16,1786066,7.0,2,10,81171.0,1.0,31,0.43,5,0.72,0
1817,1528164,495,0.62,614430,27.0,8,9,2473447.0,0.27,9,0.13,2,0.6,1
1818,1862503,765,0.85,1621356,18.0,4,12,2183448.0,0.23,39,0.57,0,,1
1819,1534418,610,0.28,86468,29.0,2,12,1189138.0,0.19,14,0.4,1,0.05,0
1820,536594,561,0.45,998202,10.0,4,10,2249476.0,0.62,4,0.28,6,0.16,1
1821,1242501,718,0.59,716015,27.0,9,5,2595658.0,0.67,3,0.17,5,,1
1822,1194027,705,0.9,1277545,11.0,3,1,2759374.0,0.43,57,0.34,5,,1
1823,287023,442,0.14,1521867,11.0,7,12,2338687.0,0.58,27,0.61,0,0.12,1
1824,1285964,641,0.47,976863,6.0,4,9,1380679.0,0.81,52,0.58,6,1.0,1
1825,682295,615,0.38,965480,25.0,9,12,1452242.0,0.84,51,0.16,5,0.79,1
1826,1633624,400,0.79,1593989,12.0,7,5,783258.0,0.96,50,0.12,3,0.41,1
1827,2305748,543,0.45,1334763,26.0,8,6,,0.84,52,0.03,2,,1
1828,2106109,789,0.14,92056,7.0,3,4,1220575.0,0.61,3,0.01,3,0.68,1
1829,1023172,311,0.59,101831,30.0,6,6,,,14,0.88,4,0.79,1
1830,672244,538,0.71,895623,28.0,1,12,1360573.0,0.19,16,0.05,3,0.82,0
1831,1611074,341,0.05,823952,28.0,5,8,1877887.0,0.15,43,,6,0.08,1
1832,829290,728,0.78,958380,21.0,7,3,1761201.0,0.7,2,0.87,1,0.62,1
1833,2005619,457,0.21,476488,27.0,6,5,2693801.0,0.83,9,0.1,5,0.01,1
1834,1212636,515,0.52,682405,25.0,6,2,2337180.0,0.56,46,0.44,6,0.04,1
1835,1936921,761,0.4,326815,29.0,7,14,1400507.0,0.15,41,0.96,5,0.9,1
1836,1717121,433,0.66,1387768,8.0,6,2,1265832.0,,55,0.83,7,0.53,1
1837,979735,366,0.37,1043778,6.0,4,13,40736.0,0.94,22,0.49,1,0.74,1
1838,1238287,306,0.79,1910971,30.0,6,7,1335250.0,0.64,17,0.76,5,0.84,1
1839,485484,825,0.67,618242,25.0,9,10,209124.0,0.83,0,0.83,3,0.95,1
1840,2465286,372,0.6,1564101,20.0,2,13,2727520.0,0.82,34,0.35,7,0.87,0
1841,1301550,698,0.73,283192,23.0,4,10,2564462.0,0.94,52,0.89,7,0.48,1
1842,1600976,704,0.69,1456150,14.0,6,14,2757398.0,0.79,57,0.47,4,0.34,1
1843,839376,429,0.08,575005,,8,11,388742.0,0.77,30,,7,0.15,1
1844,588774,765,0.39,1372396,22.0,1,10,2321945.0,0.31,58,1.0,7,0.4,0
1845,1064228,505,0.84,1496226,30.0,3,6,642911.0,0.15,43,0.84,0,0.37,1
1846,1103959,565,0.16,1279458,19.0,6,4,,0.57,0,0.36,1,0.56,1
1847,2339415,836,0.68,1217272,24.0,0,5,1685124.0,0.21,2,0.01,3,0.67,1
1848,1071522,552,0.88,1062140,11.0,1,1,432859.0,0.97,2,0.63,6,0.98,1
1849,1777781,588,0.09,54994,0.0,8,7,401072.0,,36,0.7,3,0.73,1
1850,495266,463,0.63,840666,22.0,9,8,2528537.0,,18,0.65,3,0.64,1
1851,1688601,394,0.45,119300,21.0,6,9,2095637.0,0.45,28,0.97,0,0.34,1
1852,493054,409,0.54,356093,7.0,9,8,2788302.0,0.39,24,0.86,2,0.03,1
1853,1466128,635,0.12,611693,,6,5,1387168.0,0.94,32,,5,0.29,1
1854,1257955,537,0.09,1395592,14.0,5,3,956010.0,0.43,35,0.06,5,0.77,1
1855,1223629,680,0.62,1402935,0.0,2,10,743264.0,0.45,28,0.48,6,0.21,1
1856,1601238,735,0.75,1646049,0.0,9,11,2557674.0,0.2,57,0.69,7,0.71,1
1857,2345875,782,0.71,1797378,24.0,2,9,665329.0,0.7,25,,4,0.58,1
1858,1471509,324,0.51,566479,30.0,1,6,274548.0,0.36,3,0.54,6,0.17,1
1859,2082728,416,0.13,1543551,9.0,5,5,2555673.0,0.63,48,,2,0.26,1
1860,1003088,781,0.63,1926161,21.0,3,13,1477775.0,0.63,13,0.29,5,0.5,1
1861,2049492,691,0.26,389679,9.0,4,3,2267686.0,0.75,49,0.28,4,0.42,1
1862,1230730,836,0.82,1756517,20.0,2,6,2378656.0,0.77,26,0.5,6,0.78,1
1863,1564397,378,0.76,1150293,14.0,5,3,2969241.0,0.56,32,0.16,4,0.73,1
1864,2052787,472,0.65,1101339,,2,10,419503.0,0.4,21,,3,0.57,1
1865,995633,311,0.86,405054,21.0,7,12,2293696.0,0.85,47,0.32,1,0.82,1
1866,1373520,427,0.08,1154056,5.0,8,6,1812901.0,0.38,2,0.59,3,0.56,1
1867,1769061,391,0.68,1792695,2.0,3,4,158253.0,0.56,22,0.07,0,0.96,1
1868,1646972,842,0.33,1305715,12.0,8,2,669745.0,0.46,20,0.83,7,0.22,1
1869,1353358,831,0.82,1216670,15.0,6,8,1659537.0,0.87,40,0.56,5,0.71,1
1870,2450119,746,0.28,730667,7.0,2,4,1279898.0,0.49,22,0.67,4,0.37,0
1871,2049443,689,0.67,801731,,6,9,2364840.0,0.45,3,0.7,6,0.28,1
1872,1589758,342,0.8,1633928,14.0,0,7,771143.0,0.72,20,0.29,7,0.18,1
1873,1955468,553,0.09,1175424,16.0,2,12,2503643.0,0.64,36,0.47,1,0.55,0
1874,2311924,429,0.39,1660412,16.0,5,2,2684688.0,0.2,42,0.96,6,0.22,0
1875,276108,359,0.7,1266593,21.0,3,4,296694.0,0.56,30,0.77,5,0.2,1
1876,1857692,766,0.44,842908,25.0,6,5,1461433.0,0.76,20,0.97,4,0.99,1
1877,1481329,586,0.28,494972,12.0,2,3,2877389.0,0.99,25,,4,0.8,0
1878,2230154,816,0.24,1975109,16.0,0,9,,0.67,40,0.18,3,0.75,0
1879,2394702,766,0.16,1625246,5.0,8,13,1326325.0,0.43,57,0.06,1,0.79,0
1880,487827,644,0.78,492899,16.0,5,5,496389.0,0.3,34,0.58,1,0.97,1
1881,1690889,681,0.54,531215,15.0,7,2,2147865.0,0.89,37,0.36,5,0.57,1
1882,1853194,552,0.11,750636,13.0,2,11,,0.83,23,0.28,4,,0
1883,538349,355,0.38,1583673,12.0,7,3,2942050.0,0.31,10,0.81,7,0.86,1
1884,1212729,762,0.36,1602092,5.0,1,14,1576845.0,0.28,40,0.37,1,0.74,0
1885,1799189,756,0.2,470162,,3,9,988722.0,,28,0.32,1,0.41,0
1886,2129079,382,0.42,1702562,13.0,2,7,2037398.0,0.38,46,0.85,6,0.47,1
1887,544030,398,0.33,820050,13.0,9,2,1950639.0,0.38,54,0.85,5,0.41,1
1888,226077,448,0.34,1866245,,0,9,95335.0,0.24,59,,3,0.93,1
1889,283515,628,0.68,1041437,7.0,6,14,2204593.0,0.34,2,0.83,6,0.34,1
1890,1405564,455,0.24,95095,28.0,9,4,1065560.0,0.48,0,0.85,6,0.96,1
1891,2058327,489,0.6,1571722,14.0,1,13,2994900.0,0.76,51,0.42,2,0.91,0
1892,275885,793,0.54,442118,21.0,3,9,2513128.0,0.4,53,,0,0.63,1
1893,1046209,562,0.53,1912205,28.0,8,13,2754036.0,0.4,18,,2,0.58,1
1894,691656,379,0.61,1644874,26.0,5,2,,0.36,45,0.52,1,0.37,1
