order_id,order_date,customer_id,customer_region,product_category,product_price,quantity,discount_percent,payment_method,order_status,revenue
102850,2023-11-25,1350,north,Electronics,918.97,7,20,credit card,In Transit,5146.232
102851,2023-10-28,1553,SOUTH,electronics,786.63,2,15,Credit Card,Delivered,1337.271
102852,2023-08-16,1298,West,,16.51,4,10,credit card,Delivered,59.43600000000001
102853,2023-07-03,1191,North,,1245.95,0,0,COD,Cancelled,0.0
102854,2023-04-17,1063,West,electronics,1057.66,7,0,,delivered,7403.620000000001
102855,2023-03-25,1214,SOUTH,Home,994.43,1,0,credit card,In Transit,994.43
102856,2023-12-04,1165,SOUTH,Home,107.83,5,0,credit card,Cancelled,539.15
102857,2023-09-07,1542,East,Home,546.27,4,5,Debit Card,Returned,2075.826
102858,2023-12-29,1231,West,,1403.4,0,0,Debit Card,In Transit,0.0
102859,2023-01-21,1540,north,,1294.57,3,-5,,Returned,4077.8955
102860,2023-07-15,1194,West,Electronics,431.89,0,20,Debit Card,Cancelled,0.0
102861,2023-06-27,1505,South,electronics,239.8,5,0,UPI,Delivered,1199.0
102862,2023-01-07,1333,North,Clothing,676.39,5,0,Debit Card,Cancelled,3381.95
102863,2023-03-11,1303,,Electronics,536.97,0,20,UPI,In Transit,0.0
102864,2023-05-07,1436,north,Clothng,1024.93,3,20,,In Transit,2459.8320000000003
102865,2023-06-09,1322,East,,1449.82,7,-5,UPI,delivered,10656.177
102866,2023-09-05,1501,North,Electronics,547.69,5,105,,Delivered,-136.92250000000013
102867,2023-07-22,1392,North,electronics,98.03,3,105,COD,In Transit,-14.704500000000015
102868,2023-05-28,1598,,Clothng,1346.93,1,5,Debit Card,Delivered,1123.6946619620073
102869,2023-05-23,1148,South,Electronics,61.73,4,0,credit card,In Transit,84.94423124922521
102870,2023-07-18,1404,South,electronics,1429.39,5,15,Credit Card,Delivered,2205.49332249504
102871,2023-06-03,1282,South,electronics,998.55,0,0,credit card,Cancelled,0.0
102872,2023-05-22,1361,north,,1412.83,7,20,Debit Card,Delivered,6605.956000496017
102873,2023-11-09,1378,West,Clothing,303.49,2,5,credit card,Returned,576.631
102874,2023-06-14,1197,North,Electronics,65.85,2,15,Debit Card,Cancelled,111.945
102875,2023-11-10,1555,West,electronics,734.87,6,0,Debit Card,In Transit,4409.22
102876,2023-01-21,1355,West,Home,678.68,1,5,credit card,In Transit,644.7459999999999
102877,2023-03-23,1539,South,electronics,500.58,2,10,UPI,delivered,901.044
102878,2023-03-10,1428,West,Clothing,1436.7,1,-5,COD,Returned,1508.535
102879,2023-05-11,1016,North,electronics,1234.76,7,0,COD,delivered,8643.32
102880,2023-03-28,1378,North,,994.07,4,-5,COD,Cancelled,4175.094
102881,2023-08-06,1505,SOUTH,Electronics,248.47,6,20,COD,delivered,1192.656
102882,2023-11-01,1075,East,,1102.81,1,15,Credit Card,Cancelled,937.3884999999999
102883,2023-12-11,1230,north,Electronics,1091.88,3,15,,delivered,2784.2940000000003
102884,2023-12-07,1247,West,Clothng,640.48,3,10,Debit Card,Delivered,1729.296
102885,2023-06-10,1301,north,Electronics,1387.55,6,0,Credit Card,Cancelled,8325.3
102886,2023-06-27,1214,north,Clothng,254.63,7,0,COD,Cancelled,1782.4099999999999
102887,2023-04-27,1157,north,,404.67,7,20,COD,Delivered,2266.152
102888,2023-07-15,1068,,Home,99.52,3,15,credit card,Delivered,253.77599999999998
102889,2023-11-23,1392,SOUTH,Clothing,1194.2,5,0,COD,Returned,5971.0
102890,2023-03-27,1084,north,Home,934.53,3,10,Debit Card,Delivered,2523.231
102891,2023-10-16,1266,SOUTH,Clothng,475.84,3,5,COD,delivered,1356.144
102892,2023-03-22,1068,North,electronics,249.9,7,0,COD,Delivered,1749.3
102893,2023-06-01,1346,,electronics,65.02,3,5,Credit Card,Delivered,115.47903412660995
102894,2023-03-02,1422,West,Home,254.28,3,0,Debit Card,Cancelled,464.1256088946105
102895,2023-03-02,1173,SOUTH,electronics,682.66,5,0,UPI,Cancelled,3413.2999999999997
102896,2023-12-20,1114,East,Clothng,374.53,3,5,credit card,Delivered,1067.4105
102897,2023-01-28,1219,north,,392.18,3,10,UPI,Returned,1058.886
102898,2023-02-12,1030,,Clothing,1313.99,4,0,,Cancelled,5255.96
102899,2023-06-18,1522,East,Electronics,775.13,7,5,Credit Card,delivered,5154.6145
102900,2023-03-27,1342,North,Clothng,1095.23,7,0,COD,delivered,7666.610000000001
102901,2023-06-26,1376,North,Clothng,58.39,5,0,credit card,Delivered,291.95
102902,2023-01-17,1129,South,Electronics,550.92,3,0,,Delivered,1652.7599999999998
102903,2023-04-08,1538,north,Electronics,721.36,1,0,,Returned,721.36
102904,2023-07-17,1001,South,Clothing,283.69,6,0,Debit Card,Delivered,1702.1399999999999
102905,2023-04-08,1100,,Clothing,184.69,7,20,credit card,In Transit,1034.264
102906,2023-03-06,1532,East,Clothing,1306.1,4,5,,In Transit,4963.179999999999
102907,2023-11-26,1057,West,electronics,1409.45,5,0,Credit Card,Delivered,7047.25
102908,2023-12-07,1388,South,Clothng,122.82,2,0,COD,In Transit,245.64
102909,2023-01-05,1340,North,,526.78,0,0,Credit Card,delivered,0.0
102910,2023-01-02,1019,north,Electronics,1437.64,5,15,,Delivered,6109.97
102911,2023-01-22,1254,East,Clothng,129.33,6,0,Debit Card,delivered,775.98
102912,2023-04-22,1316,SOUTH,Clothng,967.24,4,0,UPI,delivered,3868.96
102913,2023-02-26,1037,,Clothing,1458.47,3,5,COD,In Transit,4156.639499999999
102914,2023-03-07,1536,,Clothing,1467.44,4,10,COD,Returned,5282.784000000001
102915,2023-11-26,1385,North,Clothng,709.48,0,0,Credit Card,delivered,0.0
102916,2023-04-08,1025,SOUTH,Clothing,248.31,0,10,Credit Card,In Transit,0.0
102917,2023-05-24,1453,,electronics,307.12,5,0,Credit Card,Returned,1535.6
102918,2023-05-05,1322,West,Electronics,1334.95,3,0,,In Transit,4004.8500000000004
102919,2023-06-16,1512,north,Clothng,1367.97,3,10,COD,In Transit,3693.519
102920,2023-03-27,1012,West,Electronics,913.78,1,15,Credit Card,Delivered,776.713
102921,2023-03-17,1559,,electronics,1150.43,0,10,credit card,Cancelled,0.0
102922,2023-12-10,1370,West,Clothing,1111.2,3,0,,Returned,3333.6000000000004
102923,2023-10-21,1290,,Home,994.42,0,5,,In Transit,0.0
102924,2023-02-28,1331,north,electronics,1241.78,7,0,credit card,delivered,8692.46
102925,2023-05-18,1260,north,Home,1029.68,1,15,credit card,delivered,875.2280000000001
102926,2023-04-09,1204,SOUTH,Electronics,803.33,2,10,,Cancelled,1407.5330976076227
102927,2023-07-11,1386,West,Clothng,359.25,0,0,COD,Returned,0.0
102928,2023-08-31,1467,East,Clothing,1117.11,7,10,Credit Card,Delivered,7037.793
102929,2023-11-15,1414,SOUTH,electronics,712.79,7,10,Debit Card,Returned,4490.577
102930,2023-02-18,1068,north,Clothing,445.71,7,0,Credit Card,delivered,3130.1268342608278
102931,2023-02-01,1471,North,Home,1203.91,1,20,COD,delivered,963.1280000000002
102932,2023-10-04,1103,,Home,1046.59,1,20,credit card,Delivered,837.2719999999999
102933,2023-01-20,1160,SOUTH,,1406.32,6,0,COD,Delivered,8437.92
102934,2023-06-03,1199,South,Clothng,252.34,1,-5,Credit Card,delivered,264.957
102935,2023-03-09,1215,East,Home,975.54,4,5,COD,In Transit,3707.0519999999997
102936,2023-08-02,1211,,Clothng,370.14,5,15,Debit Card,In Transit,1573.0949999999998
102937,2023-05-23,1507,SOUTH,,1355.86,3,20,COD,Delivered,3254.0640000000003
102938,2023-08-20,1015,north,electronics,153.75,0,5,UPI,In Transit,0.0
102939,2023-08-01,1497,north,,985.96,5,0,COD,Delivered,4929.8
102940,2023-03-20,1331,East,Clothng,1187.67,4,-5,Credit Card,Returned,4988.214000000001
102941,2023-08-02,1550,South,Home,535.6,0,0,UPI,Returned,0.0
102942,2023-04-26,1255,SOUTH,Electronics,1431.44,5,0,credit card,Returned,7157.200000000001
102943,2023-04-02,1171,SOUTH,Clothng,1276.84,4,0,Credit Card,Delivered,5107.36
102944,2023-09-27,1497,West,Clothing,445.45,7,20,,Delivered,2494.5200000000004
102945,2023-06-17,1470,North,Electronics,16.27,3,-5,Debit Card,In Transit,51.2505
102946,2023-02-27,1383,north,Clothng,448.5,1,0,COD,In Transit,448.5
102947,2023-10-11,1588,SOUTH,Clothing,425.56,5,20,COD,In Transit,1702.2400000000002
102948,2023-01-26,1506,SOUTH,,1335.5,7,0,Credit Card,Cancelled,9348.5
102949,2023-03-07,1526,,Electronics,1450.85,5,105,COD,Delivered,-362.7125000000003
102950,2023-09-05,1324,,Clothng,110.31,7,10,COD,Returned,694.9530000000001
102951,2023-09-11,1213,SOUTH,electronics,709.59,0,0,credit card,Returned,0.0
102952,2023-02-13,1207,South,,824.76,1,0,COD,Cancelled,824.76
102953,2023-04-07,1168,North,Clothing,143.9,6,0,COD,Cancelled,863.4000000000001
102954,2023-02-11,1329,SOUTH,electronics,569.36,3,0,credit card,Returned,1708.08
102955,2023-08-15,1279,East,Home,479.04,7,15,,Delivered,2850.288
102956,2023-09-19,1304,north,,806.4,0,0,COD,Returned,0.0
102957,2023-06-16,1145,West,,993.48,2,105,,Returned,-99.34800000000008
102958,2023-10-06,1515,,Clothng,1056.71,2,10,credit card,Cancelled,1902.0780000000002
102959,2023-03-30,1089,East,Clothng,209.45,2,10,Debit Card,Cancelled,377.01
102960,2023-06-27,1452,north,Clothing,1220.36,3,0,COD,In Transit,3661.08
102961,2023-07-16,1059,,,1019.42,7,20,Credit Card,Cancelled,5708.752
102962,2023-11-03,1310,South,Clothng,1334.17,2,10,UPI,Returned,2401.5060000000003
102963,2023-09-24,1527,,Home,676.76,5,20,Debit Card,In Transit,2707.0400000000004
102964,2023-09-25,1226,North,Clothng,1341.37,6,105,COD,Returned,-402.41100000000034
102965,2023-03-15,1473,North,,1299.33,0,0,Credit Card,Delivered,0.0
102966,2023-01-08,1540,north,Electronics,660.42,6,0,UPI,Delivered,3962.5199999999995
102967,2023-10-24,1078,East,electronics,574.81,6,20,credit card,Cancelled,2759.0879999999997
102968,2023-06-13,1432,West,,1399.55,6,20,COD,In Transit,6717.84
102969,2023-03-26,1152,South,Home,1074.17,5,10,,delivered,4833.765
102970,2023-03-13,1400,north,,1392.73,2,0,,Delivered,2785.46
102971,2023-02-24,1278,South,Home,1196.48,6,10,credit card,Delivered,6460.992
102972,2023-02-16,1056,North,,915.9,7,0,Debit Card,Delivered,6411.3
102973,2023-08-26,1185,SOUTH,electronics,178.2,6,0,,Delivered,1069.1999999999998
102974,2023-04-14,1397,SOUTH,electronics,440.76,0,5,UPI,Cancelled,0.0
102975,2023-07-29,1157,West,Home,1453.42,7,0,,In Transit,10173.94
102976,2023-02-11,1358,South,,482.54,5,5,UPI,Delivered,2292.065
102977,2023-11-12,1439,north,electronics,144.42,3,105,,Cancelled,-21.663000000000018
102978,2023-09-25,1588,West,Clothing,1062.79,1,20,credit card,In Transit,850.232
102979,2023-09-20,1465,,,1102.34,5,-5,credit card,In Transit,5787.285
102980,2023-12-02,1445,,electronics,431.76,4,20,,delivered,1381.632
102981,2023-12-31,1487,East,Electronics,450.02,2,0,Debit Card,Returned,900.04
102982,2023-09-16,1529,SOUTH,Electronics,706.0,4,20,Credit Card,Delivered,2259.2000000000003
102983,2023-10-10,1072,north,Clothing,37.57,7,-5,,Cancelled,276.1395
102984,2023-04-24,1016,South,electronics,1185.04,1,-5,COD,In Transit,1244.292
102985,2023-12-29,1530,West,Electronics,479.05,3,10,Credit Card,delivered,1293.4350000000002
102986,2023-02-09,1325,north,,1281.38,5,0,,Returned,6406.900000000001
102987,2023-08-08,1545,West,Clothng,1204.93,3,0,UPI,In Transit,3614.79
102988,2023-05-09,1595,West,electronics,993.8,1,0,COD,In Transit,993.8
102989,2023-01-08,1201,West,Clothing,490.69,4,105,Debit Card,Delivered,-98.13800000000009
102990,2023-04-11,1343,South,electronics,776.89,5,5,Credit Card,Returned,2248.667078409833
102991,2023-06-25,1522,north,Home,670.02,2,20,Credit Card,Returned,1072.032
102992,2023-04-17,1399,North,Home,511.63,0,5,COD,Cancelled,0.0
102993,2023-04-11,1217,North,Electronics,1272.96,6,10,Debit Card,delivered,6873.984
102994,2023-09-17,1444,South,Home,727.84,3,0,,Cancelled,2183.52
102995,2023-09-03,1221,,Clothing,1249.92,7,0,Debit Card,delivered,8749.44
102996,2023-10-02,1382,South,Electronics,162.3,1,5,,Cancelled,154.185
102997,2023-02-01,1591,SOUTH,Clothing,215.83,5,10,Credit Card,delivered,971.2350000000001
102998,2023-05-17,1006,West,,1466.09,7,0,,Delivered,10262.63
102999,2023-01-12,1271,north,Clothing,883.71,4,15,Credit Card,delivered,3004.614
103000,2023-10-29,1015,north,Home,767.11,2,0,credit card,Cancelled,1534.22
103001,2023-01-16,1423,East,,787.12,7,20,COD,Returned,4407.872
103002,2023-05-09,1523,East,Home,326.83,4,0,Debit Card,In Transit,1307.32
103003,2023-03-04,1020,North,Clothing,1079.46,2,10,UPI,delivered,1943.028
103004,2023-04-19,1227,East,Home,131.75,5,0,COD,delivered,658.75
103005,2023-01-21,1287,East,Home,862.12,0,15,,Returned,0.0
103006,2023-06-07,1133,North,Home,858.3,0,5,credit card,Delivered,0.0
103007,2023-09-26,1282,SOUTH,electronics,1371.71,7,10,COD,Cancelled,8641.773000000001
103008,2023-06-11,1403,,,791.64,6,-5,Credit Card,Delivered,4987.332
103009,2023-09-17,1065,North,,209.91,7,0,COD,delivered,1469.37
103010,2023-04-12,1436,,,861.27,1,0,,delivered,861.27
103011,2023-08-11,1258,East,Clothing,141.53,1,15,COD,Delivered,120.3005
103012,2023-02-28,1102,north,Clothng,309.67,2,10,COD,Cancelled,557.4060000000001
103013,2023-09-04,1566,East,Clothing,51.51,2,0,,delivered,103.02
103014,2023-05-08,1100,West,,772.37,2,5,UPI,delivered,1467.503
103015,2023-10-10,1197,,Electronics,131.38,7,0,credit card,Delivered,919.66
103016,2023-11-21,1225,,Home,706.74,2,0,COD,In Transit,1413.48
103017,2023-01-25,1462,West,Home,1399.75,6,5,COD,Returned,7978.575
103018,2023-05-11,1236,West,Clothng,1081.04,7,20,UPI,delivered,6053.8240000000005
103019,2023-12-19,1025,SOUTH,Electronics,120.73,5,5,Debit Card,Cancelled,573.4675
103020,2023-07-15,1120,South,electronics,340.19,5,10,COD,In Transit,1530.855
103021,2023-10-08,1505,West,Clothing,1012.13,0,20,,Delivered,0.0
103022,2023-06-03,1181,,electronics,1342.58,1,0,,Delivered,1342.58
103023,2023-05-13,1542,north,Electronics,54.21,6,15,COD,Cancelled,276.471
103024,2023-08-15,1314,,Clothng,1219.61,1,20,Debit Card,In Transit,975.688
103025,2023-07-08,1272,,Electronics,844.91,3,0,,Cancelled,2534.73
103026,2023-09-22,1231,SOUTH,Clothng,821.41,1,0,COD,delivered,821.41
103027,2023-05-14,1419,South,electronics,1436.93,1,105,COD,In Transit,-71.84650000000006
103028,2023-07-30,1441,South,electronics,1122.73,4,105,COD,Returned,-224.5460000000002
103029,2023-03-01,1495,West,Electronics,1275.93,4,0,credit card,Returned,5103.72
103030,2023-12-30,1023,East,Electronics,534.22,6,0,,Cancelled,3205.32
103031,2023-12-30,1108,,Home,833.77,3,0,Credit Card,Returned,2501.31
103032,2023-08-01,1501,North,Clothng,925.03,2,0,credit card,Cancelled,1850.06
103033,2023-08-04,1024,East,Home,485.77,3,5,Debit Card,delivered,1384.4444999999998
103034,2023-08-14,1186,East,Clothing,857.52,3,10,credit card,delivered,2315.304
103035,2023-05-11,1287,South,Clothing,358.8,0,20,credit card,Cancelled,0.0
103036,2023-03-17,1337,South,Electronics,219.35,5,0,UPI,delivered,1096.75
103037,2023-10-13,1036,SOUTH,electronics,564.09,1,20,Debit Card,Returned,323.9290785539794
103038,2023-10-04,1136,SOUTH,Clothing,1110.24,0,0,Debit Card,delivered,0.0
103039,2023-06-05,1507,South,Clothing,1374.7,6,0,Debit Card,Returned,8248.2
103040,2023-09-05,1226,north,Home,689.28,5,5,credit card,Returned,3274.0799999999995
103041,2023-08-06,1319,north,Home,966.02,6,0,Debit Card,Delivered,5796.12
103042,2023-07-09,1181,North,Clothing,159.04,1,0,,delivered,159.04
103043,2023-06-12,1085,South,Electronics,1357.17,6,20,UPI,delivered,6514.416000000001
103044,2023-06-29,1466,West,Home,855.06,3,0,COD,Cancelled,2565.18
103045,2023-02-03,1052,SOUTH,Clothing,1171.61,7,15,credit card,Cancelled,6971.079499999999
103046,2023-02-10,1234,South,electronics,1192.69,1,0,COD,In Transit,1192.69
103047,2023-11-03,1432,north,Home,388.44,2,0,COD,Returned,776.88
103048,2023-12-04,1495,South,Clothing,796.12,2,10,credit card,Delivered,1433.016
103049,2023-11-10,1099,north,Clothng,1440.92,3,20,,Returned,3458.2080000000005
103050,2023-03-16,1598,South,Home,139.0,6,5,credit card,delivered,792.3
103051,2023-10-06,1402,,Clothng,1026.16,4,10,Debit Card,In Transit,3694.1760000000004
103052,2023-06-25,1395,West,Home,1443.58,2,-5,UPI,Returned,3031.518
103053,2023-05-30,1526,North,Home,454.36,3,15,credit card,In Transit,1158.618
103054,2023-09-30,1414,,,1292.86,0,0,COD,Returned,0.0
103055,2023-11-21,1462,West,,1400.82,4,15,credit card,delivered,4762.788
103056,2023-04-18,1540,north,Clothng,1121.89,2,5,UPI,delivered,2131.591
103057,2023-05-19,1363,SOUTH,Electronics,350.84,7,15,Credit Card,Returned,2087.4979999999996
103058,2023-12-16,1129,SOUTH,Clothing,504.33,3,5,,Delivered,1437.3405
103059,2023-09-28,1083,East,Electronics,58.53,3,0,COD,delivered,175.59
103060,2023-12-13,1270,West,Electronics,1248.02,0,10,Credit Card,Cancelled,0.0
103061,2023-10-16,1243,South,,1275.17,7,5,Credit Card,Delivered,8479.8805
103062,2023-07-31,1387,North,Clothing,950.9,0,5,UPI,Returned,0.0
103063,2023-09-29,1213,South,,532.03,4,20,,Delivered,1702.496
103064,2023-03-07,1165,South,,119.83,5,20,credit card,Cancelled,479.32
103065,2023-09-05,1058,West,,1130.82,2,5,Credit Card,delivered,2148.558
103066,2023-06-05,1503,North,electronics,1091.16,3,5,Debit Card,delivered,3109.8060000000005
103067,2023-02-16,1122,East,Electronics,1369.34,4,5,credit card,delivered,8271.114312464011
103068,2023-07-20,1412,,Electronics,1097.15,6,5,,Cancelled,6253.755
103069,2023-05-28,1138,South,Electronics,1243.9,4,105,COD,Delivered,-248.78000000000023
103070,2023-05-04,1228,North,electronics,1120.2,6,10,credit card,Returned,8928.378097401086
103071,2023-01-01,1273,East,Home,947.88,0,0,UPI,Returned,0.0
103072,2023-09-04,1438,,Clothng,643.31,3,5,UPI,Delivered,1833.4334999999999
103073,2023-12-09,1561,South,Clothng,1353.67,1,10,COD,delivered,1218.303
103074,2023-05-08,1117,North,electronics,978.2,5,10,COD,Returned,4401.900000000001
103075,2023-07-10,1482,,Electronics,600.54,5,10,COD,delivered,1600.7266430872075
103076,2023-03-08,1394,West,Clothng,129.79,0,0,UPI,In Transit,0.0
103077,2023-01-04,1459,SOUTH,electronics,439.6,6,0,,In Transit,2637.6000000000004
103078,2023-10-30,1077,SOUTH,,817.87,3,0,,Returned,2453.61
103079,2023-10-21,1411,South,Clothing,417.07,7,5,credit card,Delivered,2773.5154999999995
103080,2023-05-23,1074,South,Clothng,335.75,4,0,Credit Card,Delivered,1343.0
103081,2023-07-10,1294,,Clothing,793.45,5,20,Credit Card,Delivered,3173.8
103082,2023-01-21,1020,North,Electronics,258.88,4,0,Debit Card,delivered,1035.52
103083,2023-08-15,1170,SOUTH,Clothng,1201.61,2,-5,UPI,In Transit,2523.381
103084,2023-11-09,1014,South,electronics,729.13,1,0,COD,delivered,729.13
103085,2023-04-27,1210,East,Home,862.92,0,0,,Cancelled,0.0
103086,2023-10-29,1559,South,Clothng,225.34,6,5,credit card,Cancelled,1284.4379999999999
103087,2023-05-22,1085,SOUTH,Clothng,490.24,5,0,,Returned,1191.267308517538
103088,2023-02-08,1148,north,Clothng,618.08,7,-5,UPI,Cancelled,4542.888000000001
103089,2023-12-21,1371,SOUTH,Clothng,1213.28,2,0,Debit Card,Delivered,2426.56
103090,2023-09-09,1479,East,electronics,1156.39,7,5,,Returned,7689.9935000000005
103091,2023-11-29,1150,North,electronics,338.35,2,-5,Credit Card,In Transit,710.5350000000001
103092,2023-07-26,1140,East,Home,926.19,1,0,credit card,In Transit,926.19
103093,2023-07-29,1068,north,electronics,368.97,0,0,Credit Card,Cancelled,0.0
103094,2023-04-25,1259,north,electronics,1482.43,0,0,credit card,Cancelled,0.0
103095,2023-08-13,1520,South,Electronics,1428.43,4,5,COD,In Transit,5428.034
103096,2023-05-14,1370,South,Electronics,847.08,0,0,credit card,Cancelled,0.0
103097,2023-09-08,1418,SOUTH,Clothing,1049.86,2,5,COD,Cancelled,1994.7339999999997
103098,2023-08-07,1100,West,Home,1203.14,4,20,UPI,delivered,3850.0480000000007
103099,2023-04-01,1242,East,Electronics,1082.89,0,20,Credit Card,In Transit,0.0
103100,2023-12-20,1511,SOUTH,Home,1051.24,6,0,credit card,In Transit,6307.4400000000005
103101,2023-02-15,1554,West,Home,1438.04,6,0,credit card,Cancelled,8628.24
103102,2023-02-07,1094,SOUTH,Clothng,896.7,1,0,Debit Card,Delivered,896.7
103103,2023-05-22,1225,north,,956.27,2,10,Credit Card,delivered,1721.286
103104,2023-04-10,1517,South,,1274.66,3,0,UPI,Delivered,3823.9800000000005
103105,2023-11-24,1213,South,,1006.49,1,20,COD,Cancelled,805.192
103106,2023-07-09,1066,SOUTH,Home,1100.73,1,15,UPI,In Transit,935.6205
103107,2023-02-04,1395,South,Clothng,355.08,0,0,Debit Card,Delivered,0.0
103108,2023-05-27,1011,North,Clothing,560.04,4,10,UPI,Returned,2016.144
103109,2023-01-30,1236,SOUTH,Clothing,225.22,7,0,COD,Delivered,1576.54
103110,2023-11-30,1398,north,,761.12,4,0,Credit Card,In Transit,3044.48
103111,2023-03-25,1406,,Clothing,686.31,6,0,,Cancelled,4117.86
103112,2023-10-08,1479,SOUTH,Clothng,1495.76,2,0,Debit Card,Delivered,2991.52
103113,2023-12-10,1221,SOUTH,,918.76,0,10,credit card,Cancelled,0.0
103114,2023-09-27,1155,South,Clothng,1180.74,4,10,credit card,delivered,4250.664
103115,2023-06-03,1427,north,Clothing,504.35,6,0,Credit Card,Returned,3026.1000000000004
103116,2023-04-12,1157,SOUTH,,1248.16,5,105,,In Transit,-312.0400000000003
103117,2023-08-03,1415,South,Clothng,924.55,7,5,UPI,In Transit,6148.257499999999
103118,2023-05-30,1325,East,electronics,1047.0,3,0,credit card,Cancelled,3141.0
103119,2023-03-24,1370,north,electronics,445.17,5,0,Debit Card,Returned,2225.85
103120,2023-04-20,1343,West,Clothng,825.21,7,10,,In Transit,5198.823
103121,2023-10-02,1261,North,Clothng,952.89,0,105,COD,Delivered,-0.0
103122,2023-07-20,1282,West,Electronics,885.7,0,10,UPI,In Transit,0.0
103123,2023-10-11,1228,,Electronics,1373.21,4,-5,,Delivered,5767.482
103124,2023-06-22,1279,north,Home,1347.92,7,5,COD,In Transit,8963.668
103125,2023-11-23,1289,SOUTH,,1456.62,1,5,,Delivered,1383.7889999999998
103126,2023-07-25,1046,South,Home,1002.8,0,5,,delivered,0.0
103127,2023-03-04,1213,,Home,1458.01,1,10,UPI,Cancelled,1312.209
103128,2023-03-14,1023,north,Clothing,1249.55,2,0,Debit Card,delivered,2499.1
103129,2023-09-08,1320,North,electronics,409.89,6,20,COD,Delivered,1967.4720000000002
103130,2023-05-04,1273,north,Clothing,644.02,2,0,Debit Card,Cancelled,1288.04
103131,2023-05-01,1555,,,361.4,7,5,COD,Returned,2403.3099999999995
103132,2023-10-02,1312,South,Clothng,11.27,7,5,UPI,Delivered,74.9455
103133,2023-04-30,1362,West,Electronics,286.13,4,10,Debit Card,In Transit,1030.068
103134,2023-11-13,1379,East,,11.07,2,0,UPI,In Transit,22.14
103135,2023-06-13,1469,West,Clothng,1081.16,5,5,,Returned,5135.51
103136,2023-10-13,1115,South,,641.17,7,5,,delivered,4263.7805
103137,2023-09-22,1041,,Clothng,472.3,5,10,UPI,Delivered,2125.35
103138,2023-11-16,1378,South,Electronics,1143.77,5,15,COD,In Transit,4861.0225
103139,2023-06-10,1205,North,Clothng,1249.57,4,15,,Cancelled,4248.538
103140,2023-11-04,1465,north,Home,1463.07,4,0,COD,Returned,8231.89513827715
103141,2023-03-30,1279,north,,964.81,5,105,Debit Card,delivered,-241.20250000000019
103142,2023-05-22,1117,West,Electronics,694.99,1,20,credit card,delivered,555.9920000000001
103143,2023-07-22,1236,,Clothng,461.37,5,0,,Cancelled,2306.85
103144,2023-11-05,1308,East,Home,337.37,1,0,,Cancelled,337.37
103145,2023-08-15,1455,East,Home,323.32,2,0,Credit Card,Returned,646.64
103146,2023-11-30,1474,North,electronics,616.74,1,5,COD,Cancelled,585.903
103147,2023-08-10,1099,South,Home,1487.72,7,20,UPI,In Transit,8331.232000000002
103148,2023-02-10,1260,North,Clothing,6.28,0,15,Credit Card,delivered,0.0
103149,2023-07-15,1304,north,Electronics,299.82,3,20,Debit Card,Cancelled,719.5680000000001
103150,2023-03-09,1353,SOUTH,Electronics,286.65,0,0,Credit Card,Delivered,0.0
103151,2023-09-21,1285,SOUTH,Electronics,1077.09,0,10,Credit Card,Cancelled,0.0
103152,2023-01-02,1327,SOUTH,Clothng,531.96,4,0,credit card,delivered,2127.84
103153,2023-12-27,1102,South,,688.6,3,0,credit card,In Transit,2065.8
103154,2023-05-05,1062,North,Clothng,227.19,4,10,Credit Card,Cancelled,817.884
103155,2023-04-20,1281,,Clothing,610.47,1,0,credit card,In Transit,610.47
103156,2023-03-27,1440,West,,159.28,5,10,credit card,Delivered,716.76
103157,2023-04-30,1292,north,Home,801.9,6,10,Credit Card,delivered,6007.445993423517
103158,2023-05-07,1006,SOUTH,Clothng,151.42,6,20,COD,Returned,726.816
103159,2023-09-12,1091,,,1186.81,6,0,credit card,delivered,7120.86
103160,2023-07-02,1189,East,Home,852.07,1,15,Credit Card,Returned,724.2595
103161,2023-01-16,1475,North,,1087.33,3,105,COD,Returned,-163.09950000000012
103162,2023-03-03,1510,north,Home,630.68,2,20,,delivered,1009.088
103163,2023-06-07,1461,north,,575.33,1,15,credit card,Returned,489.0305
103164,2023-09-25,1052,East,Clothng,151.82,0,10,Credit Card,In Transit,0.0
103165,2023-02-04,1485,East,Clothng,788.16,3,5,credit card,Delivered,2246.256
103166,2023-09-24,1489,East,Clothing,774.18,3,15,COD,Cancelled,1974.1589999999999
103167,2023-03-05,1363,SOUTH,electronics,704.81,1,15,Credit Card,Returned,599.0885
103168,2023-02-19,1111,SOUTH,Electronics,1112.07,1,10,COD,Returned,1000.8629999999999
103169,2023-09-12,1408,North,Clothng,1249.59,4,15,,delivered,4248.606
103170,2023-05-29,1006,East,Clothng,1127.43,4,5,UPI,In Transit,4284.234
103171,2023-11-21,1196,West,Home,220.08,0,0,Debit Card,Cancelled,0.0
103172,2023-10-31,1366,north,electronics,934.98,7,10,UPI,Returned,5890.374000000001
103173,2023-10-03,1249,East,Clothng,125.08,3,0,credit card,In Transit,375.24
103174,2023-12-23,1594,north,,1043.46,6,0,COD,Cancelled,6260.76
103175,2023-06-21,1239,South,electronics,575.85,2,0,Credit Card,delivered,1151.7
103176,2023-07-20,1379,,Electronics,203.09,2,0,COD,Returned,406.18
103177,2023-11-20,1470,South,,1293.77,3,20,credit card,delivered,3105.0480000000002
103178,2023-02-04,1454,East,Home,922.94,0,5,Credit Card,delivered,0.0
103179,2023-08-04,1365,north,Clothing,535.31,6,0,UPI,Returned,3211.8599999999997
